"name","title"
"william_stanley_heather","MIN"
"wilkie_rassmussen","GOV"
"wilkie_rasmussen","MIN"
"tom_masters","GOV"
"terepai_maoate","MIN"
"tapi_taio","MIN"
"tangata_vavia","MIN"
"robert_woonton","MIN"
"robert_wigmore","MIN"
"peri_vaevae_pare","MIN"
"norman_george","GOV"
"ngamau_munokoa","MIN"
"maoate_terepai","MIN"
"kete_ioane","MIN"
"jim_marurai","MIN"
"geoffrey_henry","MIN"
"cassey_eggelton","MIN"
"apii_piho","MIN"
"zemogo_fofana","MIN"
"youssouf_soumahoro","MIN"
"youssouf_bakayoko","MIN"
"youssef_bamba","GOV"
"yao_gnamien","MIN"
"yao_charles_koffi","AMB"
"victorine_bopo_dahui_wodie","MIN"
"tuo_fozie","MIN"
"toikeuse_mabri","MIN"
"theodore_mel_eg","MIN"
"sidike_konate","MIN"
"seri_bailly","MIN"
"sebastien_dano_djedje|sebastien_danon_djedje","MIN"
"roger_banchi","MIN"
"rene_aphing_kouassi|rene_aphing_kouasi","MIN"
"rene_amani","MIN"
"remi_kouadio_achi","MIN"
"remi_allah_kouadio","MIN"
"raymond_abou_ndori|raymond_abouo_ndori","MIN"
"paul_yao_ndre","MIN"
"paul_bohoun_bouabre|paul_antoine_bohoun_bouabre","MIN"
"patrick_achi","MIN"
"pascal_affi_nguessan","MIN"
"odette_likikouet_bako","MIN"
"noel_yao","GOV"
"m_abri_toikeusse","MIN"
"moussa_dosso","MIN"
"moise_lida_kouassi","MIN"
"michel_gueu","MIN"
"michel_amani","MIN"
"messamba_kone","MIN"
"marie_tehoua_amah","MIN"
"marcel_amon_tanoh|marcel_benoit_amon_tanoh","MIN"
"mamadou_kone","MIN"
"mamadou_bamba","MIN"
"malan_messou","MIN"
"mabri_toikeusse","MIN"
"louis_andre_dakoury_tabley","MIN"
"lia_bi_douayoua","MIN"
"leon_emmanuel_monnet","MIN"
"lazare_koffi","MIN"
"konan_gnamien","MIN"
"komoe_augustin_kouadio","MIN"
"kobenan_adjoumani|kobenan_kouassi_adjoumani","MIN"
"kandia_camara","MIN"
"joseph_dja_ble","MIN"
"joel_nguessan","MIN"
"jean_marie_kacou_gervais","MIN"
"jeannot_ahoussou_kouadio|jeannot_aoussou_kouadio","MIN"
"jacques_andoh","MIN"
"issa_ddiakite","MIN"
"innocent_kobenan_anaky","MIN"
"ibrahim_sy_savane","MIN"
"ibrahima_cisse","MIN"
"hubert_oulaye","MIN"
"henriette_diabate","MIN"
"hamed_bakayoko","MIN"
"guillaume_soro|guillaume_kigbafori_soro","MIN"
"ginette_yoman","GOV"
"gilbert_bleu_laine","MIN"
"francois_albert_amichia","MIN"
"fofana_zemogo","MIN"
"fatoumata_bamba_hamza","MIN"
"eric_victor_kplohourou_kahe","MIN"
"emmanuel_leon_monnet","MIN"
"emilienne_bobi","MIN"
"dramane_kone","MIN"
"djezou_martin_bleou","MIN"
"djessan_philippe_djangone_bi","GOV"
"desire_tagro","MIN"
"desire_nguessan","MIN"
"desire_gnessoa_gnonkont","MIN"
"desire_asenyini_tagro","MIN"
"dan_dje","MIN"
"daniel_cheik_bamba","MIN"
"daniel_ayissi_aka","MIN"
"dago_pascal_kokora","AMB"
"dagobert_banzio","MIN"
"clotilde_ohouchi|clotilde_ohouochi","MIN"
"cisse_bacongo","MIN"
"christine_adjobi","MIN"
"charles_konan_banny","MIN"
"charles_koffi_diby","MIN"
"assoa_adou","MIN"
"antoine_bohoun_bouabre","MIN"
"angele_gnonsoa","MIN"
"amon_marcel_tanoh","MIN"
"amani_nguessan","MIN"
"amah_marie_tehoua","MIN"
"amadou_soumahoro","MIN"
"amadou_kone","MIN"
"amadou_gon_coulibaly","MIN"
"alphonse_douati|alphonse_douaty","MIN"
"alcide_ilahiri_djedje","GOV"
"albert_mabri_toikesse|albert_mabri_toikeusse","MIN"
"affi_nguessan","MIN"
"adou_assoa","MIN"
"adjoua_jeanne_brou_peuhmond","MIN"
"adama_toungara","MIN"
"abou_drahamane_sangare","MIN"
"abdel_aziz_thiam","MIN"
"zoran_bosnjak","GOV"
"zeljko_rohatinski","GOV"
"zeljko_pecek","MIN"
"zeljka_antunovic","MIN"
"vladimir_strugar","MIN"
"vladimir_drobnjak","GOV"
"vesna_skare_ozbolt","MIN"
"tonino_picula","MIN"
"tomislav_karamarko","MIN"
"tomislav_ivic","MIN"
"slobodan_uzelac","MIN"
"slavko_linic","MIN"
"sime_lucin","MIN"
"roland_zuvanic","MIN"
"ranko_vilovic","GOV"
"radovan_fuchs","MIN"
"radimir_cacic","MIN"
"petar_cobankovic","MIN"
"pave_zupan_ruskovic","MIN"
"neven_mimica","MIN"
"neven_ljubicic","MIN"
"neven_jurica","AMB"
"miomir_zuzul","MIN"
"mato_crkvenac","MIN"
"martina_dalic","MIN"
"marina_matulovic_dropulic","MIN"
"marijan_mlinaric","MIN"
"ljubo_jurcic","MIN"
"kolinda_grabar_kitarovic","MIN"
"jasen_mesic","MIN"
"jadranka_kosor","MIN"
"ivica_pancic","MIN"
"ivan_suker","MIN"
"ivan_simonovic","MIN"
"ivan_grdesic","AMB"
"ingrid_anticevic_marinovic","MIN"
"gvozden_flego","MIN"
"gordan_jandrokovic","MIN"
"gordana_sobol","MIN"
"goran_granic","MIN"
"drazen_bosnjakovic","MIN"
"dragan_primorac","MIN"
"domagoj_ivan_milosevic","MIN"
"djuro_popijac","MIN"
"djurdja_adlesic","MIN"
"davor_bozinovic","MIN"
"davorko_vidovic","MIN"
"davorin_mlakar","MIN"
"darko_milinovic","MIN"
"damir_polancec","MIN"
"damir_bajs","MIN"
"branko_vukelic","MIN"
"branko_bacic","MIN"
"bozo_kovacevic","MIN"
"bozo_biskupic","MIN"
"bozidar_pankretic","MIN"
"bozidar_kalmeta","MIN"
"bianka_matkovic","MIN"
"berislav_roncevic","MIN"
"antun_vujic","MIN"
"ante_simonic","MIN"
"andro_vlahusic","MIN"
"andrija_hebrang","MIN"
"ana_lovrin","MIN"
"yadira_garcia_vera","MIN"
"wilfredo_lopez_rodriguez","MIN"
"ulises_rosales_del_toro","MIN"
"tomas_benitez_hernandez","MIN"
"salvador_pardo_cruz","MIN"
"rosa_elena_simeon_negrin","MIN"
"rodrigo_malmierca_diaz","MIN"
"roberto_morales_ojeda","MIN"
"roberto_diaz_sotolongo","MIN"
"ricardo_cabrisas_ruiz","MIN"
"rene_mesa_villafana","MIN"
"raul_de_la_nuez_ramirez","MIN"
"raul_castro","MIN"
"ramiro_valdes_menendez","MIN"
"pedro_nunez_mosquera","GOV"
"pedro_miret_prieto","MIN"
"otto_rivero_torres","MIN"
"osmani_cienfuegos_gorriaran","MIN"
"orlando_requeijo_gual","GOV"
"orlando_celso_garcia_ramirez","MIN"
"miguel_diaz_canel_bermudez","MIN"
"medardo_diaz_toledo","MIN"
"marta_lomas_morales","MIN"
"marino_murrilo_jorge|marino_murillo_jorge","MIN"
"maria_esther_reus_gonzalez|maria_esther_recio_gonzalez","MIN"
"maria_del_carmen_concepcion_gonzalez","MIN"
"margarita_marlene_gonzalez_fernandez","MIN"
"marcos_portal_leon","MIN"
"manuel_millares_rodriguez","MIN"
"manuel_marrero_cruz","MIN"
"luis_manuel_avila_gonzalez","MIN"
"luis_i_gomez_gutierrez","MIN"
"lina_pedraza_rodriguez","MIN"
"julio_casas_regueiro|julio_casas_reguiero","GOV"
"juan_vela_valdes","MIN"
"juan_escalona_reguera","GOV"
"juan_almeida_bosque","GOV"
"jose_ramon_machado_ventura","GOV"
"jose_ramon_fernandez_alvarez","MIN"
"jose_ramon_balaguer_cabrera","MIN"
"jose_miyar_barruecos|jose_m_miyar_barruecos","MIN"
"jose_luis_rodriguez_garcia","MIN"
"jose_hernandez_bernardez","MIN"
"jose_amado_ricardo_guerra","MIN"
"jorge_sierra_cruz|jorge_luis_sierra_cruz","MIN"
"jesus_perez_othon","MIN"
"jacinto_angulo_cruz","MIN"
"ignacio_gonzalez_planas","MIN"
"ibrahim_ferradaz","MIN"
"homero_acosta_alvarez","MIN"
"gustavo_rodriguez_rollero","MIN"
"gladys_maria_bejerano_portela","MIN"
"gladys_bejerano_portela","GOV"
"georgina_barreiro_fajardo","MIN"
"francisco_soberon_valdes","GOV"
"fidel_figueroa_de_la_paz","MIN"
"fernando_vecino_alegret","MIN"
"fernando_acosta_santana","MIN"
"felipe_perez_roque","MIN"
"esteban_lazo_hernandez","GOV"
"ernesto_medina_villaveiran|ernesto_medina_villavarayan","GOV"
"ena_elsa_velazquez_cobiella","MIN"
"dario_delgado_cura","GOV"
"damodar_pena_penton","MIN"
"damar_maceo_cruz","MIN"
"cesar_ignacio_arocha_masid","MIN"
"carlos_manuel_pazo_torrado","MIN"
"carlos_lage_davila","MIN"
"bruno_rodriguez_parrilla","MIN"
"barbara_castillo_cuesta","MIN"
"antonio_enrique_lusson_batlle","MIN"
"alvaro_perez_morales","MIN"
"alfredo_morales_cartaya","MIN"
"alfredo_lopez_valdes","MIN"
"alfredo_jordan_morales","MIN"
"alejandro_roca_iglesias","MIN"
"adolfo_diaz_suarez","MIN"
"abel_prieto_jimenez","MIN"
"abelardo_moreno_fernandez","GOV"
"abelardo_colome_ibarra","MIN"
"zdenek_tuma","GOV"
"zdenek_skromach","MIN"
"vlastimil_tlusty","MIN"
"vlasta_parkanova","MIN"
"vladimir_tosovsky","MIN"
"vladimir_mlynar","MIN"
"vit_barta","MIN"
"vitezslav_jandak","MIN"
"vaclav_riedlbauch","MIN"
"vaclav_jehlicka","MIN"
"tomas_julinek","MIN"
"stefan_fule|stefan_fuele","MIN"
"stanislav_gross","MIN"
"rostislav_vondruska","MIN"
"radko_martinek","MIN"
"radek_john","MIN"
"petr_zgarba","MIN"
"petr_simerka","MIN"
"petr_necas","MIN"
"petr_mares","MIN"
"petr_kolar","AMB"
"petr_kalas","MIN"
"petr_gandalovic","MIN"
"petr_bendl","MIN"
"petra_buzkova","MIN"
"pavel_zarecky","MIN"
"pavel_rychetsky","MIN"
"pavel_nemec","MIN"
"pavel_drobil","MIN"
"pavel_dostal","MIN"
"ondrej_liska","MIN"
"miroslav_singer","GOV"
"miroslav_kostelka","MIN"
"miroslav_kopicova","MIN"
"miroslav_kalousek","MIN"
"miroslava_kopicova","MIN"
"milena_vicenova","MIN"
"milan_urban","MIN"
"milan_simonovsky","MIN"
"milada_emmerova","MIN"
"michael_kocab","MIN"
"martin_stepanek","MIN"
"martin_riman","MIN"
"martin_pecina","MIN"
"martin_palous","AMB"
"martin_kocourek","MIN"
"martin_jahn","MIN"
"martin_bursik","MIN"
"martin_bartak","MIN"
"marie_souckova","MIN"
"libor_ambrozek","MIN"
"leos_hegr","MIN"
"ladislav_miko","MIN"
"karel_schwarzenberg","MIN"
"karel_kuehnl","MIN"
"karel_cermak","MIN"
"kamil_jankovsky","MIN"
"jozef_kubinyi","MIN"
"josef_dobes","MIN"
"jiri_sedivy","MIN"
"jiri_rusnok","MIN"
"jiri_pospisil","MIN"
"jiri_paroubek","MIN"
"jiri_havel","MIN"
"jiri_cunek","MIN"
"jiri_besser","MIN"
"jaroslav_tvrdik","MIN"
"jaroslav_palas","MIN"
"jaroslav_bures","MIN"
"jaromir_drabek","MIN"
"jan_mladek","MIN"
"jan_kohout","MIN"
"jan_fischer","MIN"
"jakub_sebesta","MIN"
"ivan_langer","MIN"
"ivan_fuksa","MIN"
"hynek_kmonicek","GOV"
"gustav_slamecka","MIN"
"frantisek_bublan","MIN"
"eduoard_janota|eduard_janota","MIN"
"david_rath","MIN"
"daniela_kovarova","MIN"
"daniela_filipiova","MIN"
"dana_kuchtova","MIN"
"dana_juraskova","MIN"
"dana_berova","MIN"
"cyril_svoboda","MIN"
"bohuslav_sobotka","MIN"
"alexandr_vondra|alexander_vondra","MIN"
"ales_rebicek","MIN"
"zaphyrin_muyu_diambu_di_lusala_nieva","MIN"
"zacharie_kashongwe","MIN"
"yuma_moota","MIN"
"yaci_sitolo","MIN"
"xavier_idi_mwanuke","MIN"
"willy_bakonga","MIN"
"vital_kamerhe","MIN"
"victor_makwenge_kaput","MIN"
"victorienne_melenge","MIN"
"venant_tshipasa","MIN"
"valentin_senga","MIN"
"upio_kakura","MIN"
"toussaint_tshilombo_send","MIN"
"timothee_muteba","MIN"
"thimothee_moleka_nzulama","MIN"
"theo_baruti","MIN"
"theophile_mbemba","MIN"
"tharcisse_habarugira","MIN"
"sylvanus_mushi_bonane","MIN"
"sylvain_ngabu_chumbu","MIN"
"sylvain_joel_bifwila_tchamwala","MIN"
"simon_tshitenge","MIN"
"simon_mboso_kiamputu","MIN"
"salomon_banamuhere","MIN"
"safi_adiki","MIN"
"romain_nimy","MIN"
"roger_nimy","MIN"
"roger_lumbala","MIN"
"richard_muyej_mangenz_mans","MIN"
"rene_isekemanga_nkela","MIN"
"remy_henri_kuseyo_gatanga","MIN"
"raymond_tshibanda_ntunga_mulongo","MIN"
"raymond_ramazani_baya","MIN"
"pierre_muziumba_mwana_hembe","MIN"
"pierre_manoka","MIN"
"pierre_lumbi_okongo","MIN"
"pierre_ilunga_bundu_wa_biluba|pierre_ilunga_mbundu_wa_biluba","MIN"
"pierre_andre_futa","MIN"
"philomene_omatuku","MIN"
"philippe_undji_yangya","MIN"
"philemon_mukendi","MIN"
"pauni_kamanzi","MIN"
"paul_musafiri","MIN"
"patrick_sulubika_matchembera","MIN"
"pardonn_kaliba_munanga","MIN"
"pardonn_kaliba_mulanga|pardonne_kaliba_mulanga","MIN"
"omer_egwake|omer_egbake","MIN"
"olivier_kamitatu_etsu","MIN"
"nzuzi_wa_mbombo","MIN"
"nyioni_bwanakawa","MIN"
"ntumba_luaba","MIN"
"norbert_basengezi_katitima","MIN"
"nkulu_mitumba_kilombo","MIN"
"nkulu_kikuku","MIN"
"ngele_masudi","MIN"
"ngalula_wafwana","MIN"
"mutombo_kyamakosa|mutombo_kiamakosa","MIN"
"mutombo_bakafwa_nsenda","MIN"
"mukenda_tshiambula","MIN"
"moise_nyarugabo","MIN"
"michel_lokola_elemba","MIN"
"michel_botoro_bodias","MIN"
"mbuyamu_matungulu","MIN"
"mbusa_nyamwisi","MIN"
"matuka_kavokisa","MIN"
"matthieu_pita","MIN"
"mathieu_kalele_kabila","MIN"
"matata_ponyo_mapon","MIN"
"mashako_mamba","MIN"
"martin_kabwelulu_labilo","MIN"
"martin_bitijula_mahimba","MIN"
"marie_madeleine_kalala","MIN"
"marie_ange_lukiana_mufwankol","MIN"
"marco_banguli","MIN"
"marcel_malenso_ndodila","MIN"
"maker_mwangu_famba","MIN"
"luzolo_bambi_lessa","MIN"
"louisa_munga","MIN"
"liliane_pande_muaba","MIN"
"leonard_she_okitundu","MIN"
"leonard_masuga","MIN"
"leonard_mashako_mamba","MIN"
"laure_marie_kawanda_kayena","MIN"
"laurent_simon_ikenge_lisambola","MIN"
"laurent_otete_omanga","MIN"
"laurent_muzangisa_mutalamu","MIN"
"lambert_mende_omalanga","MIN"
"kyamusoke_bamusulanga_nta_bote","MIN"
"kutumisan_kyota","MIN"
"kisimba_ngoy","MIN"
"kimbembe_mazunga","MIN"
"kikaya_bin_karubi","MIN"
"kalema_lusona","MIN"
"justin_kangundu","MIN"
"jose_makila","MIN"
"jose_engbanda","MIN"
"jose_endundu_bononge|jose_endundo_bononge","MIN"
"joseph_olenghankoy","MIN"
"joseph_mudumbi","MIN"
"joseph_lititiyo_apata","MIN"
"john_tibasima","MIN"
"joas_mbitso_ngedza","MIN"
"jean_pierre_ondekane","MIN"
"jean_pierre_lola_kisanga","MIN"
"jean_pierre_bokole_ompoka","MIN"
"jean_pierre_bemba","GOV"
"jean_mbuyu","MIN"
"jean_marie_bulambo_kilosho","MIN"
"jean_frangois_ekofo_panzoko","MIN"
"jean_claude_muyambo","MIN"
"jean_claude_masangu","GOV"
"jean_baptiste_ntahwa_kaderwa_batumike","MIN"
"jeannine_mabunda_lioko","MIN"
"jeanne_ebamba","MIN"
"jeannette_kavira_mapera","MIN"
"jacques_lungwana","MIN"
"irung_awan","MIN"
"ingele_ifoto","MIN"
"ignace_gata_mavinga","MIN"
"hubert_efole","MIN"
"honorius_kisimba_ngoy","MIN"
"henry_mova_sakanyi","MIN"
"guyslain_chikez_diemu","MIN"
"godefroid_mayobo_mpwene_ngantien","MIN"
"gilbert_tshiongo_tshibinkubula_wa_tumba","MIN"
"gertrude_kitembo","MIN"
"gerard_ntumba","MIN"
"gerard_kamanda","MIN"
"georges_minsay_booka","MIN"
"georges_buse_falay","MIN"
"generose_loshiku_muya","MIN"
"fridolin_kasweshi_musoka","MIN"
"francois_mwamba|francois_muamba","MIN"
"francois_joseph_mobutu_nzanga_ngbangawe","MIN"
"floribert_bokanga","MIN"
"ferdinand_kambere_kalumbi","MIN"
"faida_mwangila","MIN"
"faida_maramuke_mitifu","AMB"
"eva_mwakasa","MIN"
"eugene_lokwa_ilwaloma","MIN"
"eugene_diomi_ndongala|eugene_diomi_dongala","MIN"
"esdras_kambale","MIN"
"emile_ngoy_kassongo|emile_njoy_kasongo","MIN"
"emile_bongeli","MIN"
"elysee_munembwe","MIN"
"elias_mulungula","MIN"
"elias_kakule_mbahingana","MIN"
"edouard_kabukabwa_bitangilay","MIN"
"didier_kazadi","GOV"
"didace_pembe_bokiaga","MIN"
"denys_mbuyu_manga|denis_mbuyu_manga","MIN"
"denis_kalume_numbi","MIN"
"constant_ndom_nda_ombel","MIN"
"claud_basibuhe_nyamulabu","MIN"
"christophe_muzungu","MIN"
"christian_ileka_atoki","GOV"
"chikez_diemu","MIN"
"charlotte_twamba_anzelani","MIN"
"charles_mwanda_nsimba|charles_mwando_nsimba","MIN"
"chantal_ngalula_mulumba","MIN"
"celestin_myunabandi|celestin_mvunabandi","MIN"
"celestin_mbuyu","MIN"
"catherine_nzuzi_wa_mbombo","MIN"
"boniface_balamage_nkolo","MIN"
"benjamin_mukulungu","MIN"
"benjamin_kasama","MIN"
"barthelemy_botswali_lengomo","MIN"
"balamage_nkolo","MIN"
"azarias_ruberwa","GOV"
"augustin_ngozi_ngolu","MIN"
"auguste_mupipi_mukulumania","MIN"
"atoki_christian_ileka","GOV"
"athenase_matenda_kyelu","MIN"
"athanasie_moleko_moliwa","MIN"
"athanase_matenda_kyelu","MIN"
"arthur_zahidi_ngoma","GOV"
"antoine_gizenga","MIN"
"antoine_ghonda","MIN"
"antipas_mbusa_nyamwisi","MIN"
"anselme_enerunga","MIN"
"anicet_kuzunda_mutangiji","MIN"
"andre_phillipe_futa|andre_philippe_futa","MIN"
"alexis_thambwe","MIN"
"albert_luhongwe","MIN"
"adolphe_yemba_onusumba","MIN"
"adolphe_muzito","MIN"
"adolphe_lumanu","MIN"
"abdoulaye_yerodia_ndombasi","GOV"
"ulrik_federspiel","AMB"
"ulla_tornaes|ulla_toernaes","MIN"
"troels_lund_poulsen","MIN"
"tove_fergo","MIN"
"tina_nedergaard","MIN"
"thor_pedersen","MIN"
"svend_erik_hovmand","MIN"
"svend_aage_jensby","MIN"
"soren_pind","MIN"
"soren_gade","MIN"
"soeren_bjerre_nielsen","GOV"
"rikke_hvilshoj","MIN"
"peter_taksoe_jensen","AMB"
"per_stig_moller","MIN"
"nils_bernstein","GOV"
"mariann_fischer_boel","MIN"
"margrethe_ii","GOV"
"lykke_friis","MIN"
"lene_espersen","MIN"
"lars_lokke_rasmussen|lars_loekke_rasmussen","MIN"
"lars_barfoed","MIN"
"kristian_jensen","MIN"
"karen_jespersen","MIN"
"karen_ellemann","MIN"
"jakob_axel_nielsen","MIN"
"inger_stojberg","MIN"
"henrik_hoegh","MIN"
"henriette_kjaer|henriette_kjaerh","MIN"
"helge_sander","MIN"
"hans_christian_schmidt","MIN"
"gitte_lillelund_bech","MIN"
"friis_arne_petersen","AMB"
"flemming_hansen","MIN"
"eva_kjer_hansen|eva_kjaer_hansen","MIN"
"ellen_margrethe_loj","GOV"
"connie_hedegaard","MIN"
"claus_hjort_frederiksen","MIN"
"charlotte_sahl_madsen","MIN"
"carsten_staur","GOV"
"carina_christensen","MIN"
"brian_mikkelsen","MIN"
"bodil_nyboe_andersen","GOV"
"birthe_ronn_hornbech|birthe_roenn_hornbech","MIN"
"bertel_haarder","MIN"
"benedikte_kiaer","MIN"
"bendt_bendtsen","MIN"
"vince_henderson","MIN"
"sonia_williams","MIN"
"reginald_austrie","MIN"
"rayburn_blackmore|rayburn_blackmoore","MIN"
"pierre_charles","MIN"
"peter_st_jean","MIN"
"osborne_riviere","MIN"
"mathew_walter|mathew_walters","MIN"
"loreen_bannis_roberts|lorraine_bannis_roberts","MIN"
"lloyd_pascal","MIN"
"kenneth_darroux","MIN"
"kelly_graneau","MIN"
"justina_charles","MIN"
"julius_timothy","MIN"
"john_toussaint","MIN"
"john_fabien","MIN"
"john_collin_mcintyre","MIN"
"ian_douglas","MIN"
"herbert_sabroache|herbert_sabaroche","MIN"
"henry_dyer","GOV"
"gloria_shillingford","MIN"
"francine_baron_royer","GOV"
"david_bruney","GOV"
"crispin_gregoire","GOV"
"colin_mcintyre","MIN"
"charles_savarin","MIN"
"ashton_graneau","MIN"
"ambrose_george","MIN"
"yadira_henriquez","GOV"
"vsigfrido_pared_perez","GOV"
"vramon_emilio_jimenez","GOV"
"vincio_castillo","GOV"
"victor_diaz_rua","GOV"
"victor_cespedes","GOV"
"vicente_bengoa","GOV"
"tony_raful","GOV"
"sonia_guzman","GOV"
"sonia_gomez","GOV"
"sergio_grullon","GOV"
"salvador_jimenez","GOV"
"sabino_baez","GOV"
"robert_polanco","GOV"
"roberto_saladin_selin","AMB"
"ramon_aquino_garcia","GOV"
"rafael_subervi_bonilla","GOV"
"rafael_calderon","GOV"
"rafael_alburquerque_de_castro","GOV"
"radhames_jimenez_pena","GOV"
"pedro_rafael_pena_antonio","GOV"
"pedro_padilla_tonos","GOV"
"pedro_franco_badia","GOV"
"milton_ray_guevara","GOV"
"milagros_ortiz_bosch","GOV"
"miguel_vargas","GOV"
"miguel_mejia","GOV"
"melanio_paredes","GOV"
"maximiliano_puig_miller","GOV"
"marino_villanueva_callot","GOV"
"manuel_de_jesus_perez","GOV"
"manuel_crespo","GOV"
"luis_manuel_bonetti","GOV"
"ligia_amada_melo_viuda_cardona","GOV"
"juan_temistocles_montas_dominguez","GOV"
"jose_rodriguez_soldevilla","GOV"
"jose_ramon_fadul","GOV"
"jose_rafael_lantigua","GOV"
"jose_miguel_soto_jimenez","GOV"
"jose_malkum","GOV"
"jose_lois_malkun","GOV"
"jose_joaquin_bido_medina","GOV"
"jose_armando_polanco_gomez","GOV"
"jose_antonio_fabelo","GOV"
"joaquin_virgilio_perez_feliz","GOV"
"jaime_david_fernandez_mirabal","GOV"
"hugo_tolentino_dipp","GOV"
"hugo_guiliani_cury","AMB"
"hector_valdez_albizu","GOV"
"gladis_gutierrez","GOV"
"frank_moy_apons","GOV"
"frank_moya_pons","GOV"
"frank_guerrero_prats","GOV"
"franklin_rodriguez","GOV"
"franklin_javier_garcia","GOV"
"franco_badia","GOV"
"francisco_javier_garcia_fernandez","GOV"
"francisco_guerrero_prats","GOV"
"francisco_dominguez_brito","GOV"
"flavio_dario_espinal_jacobo","AMB"
"flavia_garcia","GOV"
"felix_jimenez_jimenez","GOV"
"felipe_payano","GOV"
"federico_alberto_cuello_camilo","GOV"
"erasmo_lara_pena","GOV"
"eligio_jaquez","GOV"
"eduardo_selman","GOV"
"domingo_marioti","GOV"
"danilo_medina_sanchez","GOV"
"cesar_pina_toribio","GOV"
"cesar_cedeno","GOV"
"carlos_morales_troncoso","GOV"
"bautista_rojas_gomez","GOV"
"antonio_torres","GOV"
"antonio_pena_guaba","GOV"
"angel_miolan","GOV"
"andres_reyes","GOV"
"amilcar_romero","GOV"
"almeida_rancier|almeyda_rancier","GOV"
"alejandrina_german","GOV"
"alba_maria_cabral_pena_gomez","GOV"
"yolanda_torres","GOV"
"ximena_ponce_leon","MIN"
"xavier_ledesma","GOV"
"xavier_casal_rodriguez","MIN"
"xavier_abad_vicuna","MIN"
"wellington_sandoval","MIN"
"walter_solis","MIN"
"walter_poveda_ricaurte","MIN"
"vinicio_alvarado","GOV"
"veronica_sion","MIN"
"trajano_andrade","MIN"
"tomas_juan_peribonio_poduje","MIN"
"teofilo_lama_pico","MIN"
"susana_cabeza_de_vaca","MIN"
"sergio_seminario","MIN"
"sergio_andres_seminario","GOV"
"sandra_vela_davila","MIN"
"salomon_larrea_rodriguez","MIN"
"ruben_barberan_torres","MIN"
"rosa_maria_torres","MIN"
"roosevelt_chica_zambrano","GOV"
"rodrigo_lasso","MIN"
"roberto_passailaigue","MIN"
"richard_espinosa","MIN"
"ricardo_patino","MIN"
"rene_ramirez","GOV"
"raul_vallejo","MIN"
"raul_sagasti","MIN"
"raul_izurieta_mora_bowen","MIN"
"raul_gangotena","AMB"
"raul_carrion","MIN"
"raul_baca","MIN"
"ramon_espinel_martinez","MIN"
"ramiro_noriega_fernandez","MIN"
"rafael_parreno_navas","GOV"
"rafael_correa_delgado","MIN"
"pedro_paez_perez","MIN"
"pedro_lopez_torres","MIN"
"patricio_zuquilanda","MIN"
"patricio_rivera","MIN"
"patricio_ortiz","MIN"
"patricio_johnson","GOV"
"patricio_acosta","GOV"
"pablo_rizzo","MIN"
"otton_moran_ramirez","MIN"
"oswaldo_molestina_zabala","MIN"
"oswaldo_jarrin_roman","MIN"
"oscar_ayerve","GOV"
"omar_cevallos_patino","GOV"
"nina_pacari","MIN"
"nicolas_issa_wagner","MIN"
"nicanor_alejandro_serrano_aguilar","GOV"
"nestor_arbito","MIN"
"nelson_herrera","MIN"
"nelson_alvarez","MIN"
"nathalie_cely_suarez","MIN"
"monica_chuji","GOV"
"miguel_carvajal_aguirre","MIN"
"miguel_calahorrano","MIN"
"maximiliano_donoso","GOV"
"mauricio_yepez","MIN"
"mauricio_pozo","MIN"
"mauricio_pareja","GOV"
"mauricio_gandara_gallegos","MIN"
"mauricio_davalos_guevara","MIN"
"martha_vallejo","MIN"
"mario_canessa","MIN"
"maria_isabel_salvador_crespo","MIN"
"maria_fuentes","GOV"
"maria_fernanda_espinosa","MIN"
"maria_elsa_viteri","MIN"
"maria_de_los_angeles_duarte","MIN"
"marcelo_delgado_alvear","MIN"
"marcelo_cevallos","GOV"
"marcela_aguinaga_vallejo|marcela_aquinaga_vallejo","MIN"
"manuel_izurieta","MIN"
"magdalena_barreiro_riofrio","MIN"
"luis_tapia","GOV"
"luis_macas","MIN"
"luis_gallegos","GOV"
"luis_benigno_ gallegos_chiriboga|luis_benigno_alfredo_gallegos_chiriboga","GOV"
"luis_alberto_herreria_bonnet","GOV"
"lorena_escudero_duran","MIN"
"leonardo_vicuna_izquierdo","GOV"
"leonardo_escobar","MIN"
"lenin_moreno","GOV"
"julia_ortega","GOV"
"juan_martinez_yanez","MIN"
"juan_carlos_camacho","MIN"
"jose_toledo_gradin","GOV"
"jose_serrano","MIN"
"jose_modesto_apolo","GOV"
"jose_jouvin_vernaza","MIN"
"jorge_repetto_carrillo","MIN"
"jorge_marun_rodriguez","MIN"
"jorge_illingworth_guerrero","MIN"
"jorge_glass|jorge_glas","MIN"
"joaquin_zevallos","GOV"
"jeannette_sanchez|jeanette_sanchez","MIN"
"javier_ponce_cevallos","MIN"
"jaime_moncayo","GOV"
"jaime_guerrero","MIN"
"jaime_damerval","MIN"
"ivonne_baki","MIN"
"ivonne_abaki","MIN"
"ivan_zambrano","MIN"
"homero_arellano","MIN"
"hernan_plaza_deleg","MIN"
"hector_villagran_cepeda","MIN"
"hector_velez","MIN"
"hector_espinel_chiriboga","GOV"
"gustavo_larrea","MIN"
"gustavo_jalkh_roben","MIN"
"guillermo_wagner","GOV"
"gonzalo_ponce_leiva","GOV"
"gloria_vidal","MIN"
"gladys_eljuri","MIN"
